Format Version,1.22,Take Name,ReferenceReflector8_3,Capture Frame Rate,360,Export Frame Rate,360,Capture Start Time,2018-08-03 08.34.32.725 AM,Total Frames in Take,5545,Total Exported Frames,5545,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,2.525,0.176505,-0.10656,0.061225,-0.976598,2.920628,0.090083,-1.116584,0,3.003243,0.090439,-0.997927,0.800248,2.83579,0.115065,-1.108303,0.778648,2.929096,0.08464,-1.125812,0.827367,2.914382,0.070187,-1.234295,0.751421,3.003243,0.090439,-0.997927,2.83579,0.115065,-1.108303,2.929096,0.08464,-1.125812,2.914382,0.070187,-1.234295,-1.186362,0.001968,-11.890761,-1.373495,0.005144,-12.132772,,,,,,,,,,,,,,,,,,,2.921465,0.09225,-1.128108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,2.527778,0.177814,-0.108739,0.064165,-0.975931,2.920558,0.089616,-1.116768,0,3.003592,0.089823,-0.998404,0.800248,2.835909,0.11516,-1.108268,0.778648,2.928959,0.084091,-1.126009,0.827367,2.913771,0.06939,-1.234393,0.751421,3.003592,0.089823,-0.998404,2.835909,0.11516,-1.108268,2.928959,0.084091,-1.126009,2.913771,0.06939,-1.234393,-1.186391,0.001918,-11.890806,-1.377836,-0.000103,-12.130589,,,,-1.496457,0.009805,-11.886352,,,,,,,,,,,,,2.921477,0.092189,-1.128157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,2.530556,0.180827,-0.108502,0.065621,-0.975307,2.920326,0.089808,-1.11659,0,3.003307,0.090597,-0.998191,0.800248,2.835729,0.115591,-1.108295,0.778648,2.928719,0.084205,-1.125791,0.827367,2.913548,0.068839,-1.234085,0.751421,3.003307,0.090597,-0.998191,2.835729,0.115591,-1.108295,2.928719,0.084205,-1.125791,2.913548,0.068839,-1.234085,-1.186379,0.001923,-11.890851,-1.37786,-0.000163,-12.130569,,,,,,,,,,,,,,,,,,,2.921452,0.092113,-1.128135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,2.533333,0.174927,-0.106177,0.061047,-0.976934,2.920688,0.090273,-1.11671,0,3.003191,0.090266,-0.997974,0.800248,2.835838,0.115213,-1.108429,0.778648,2.929167,0.084861,-1.125947,0.827367,2.914558,0.070752,-1.234489,0.751421,3.003191,0.090266,-0.997974,2.835838,0.115213,-1.108429,2.929167,0.084861,-1.125947,2.914558,0.070752,-1.234489,-1.186045,0.001779,-11.890551,-1.377128,0.00312,-12.133435,,,,,,,,,,,,,,,,,,,2.92146,0.092135,-1.128139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2.536111,0.174904,-0.106109,0.060391,-0.976986,2.920729,0.090303,-1.116703,0,3.003242,0.090381,-0.997974,0.800248,2.835847,0.115131,-1.108411,0.778648,2.929214,0.084904,-1.125942,0.827367,2.914615,0.070797,-1.234486,0.751421,3.003242,0.090381,-0.997974,2.835847,0.115131,-1.108411,2.929214,0.084904,-1.125942,2.914615,0.070797,-1.234486,-1.186034,0.001764,-11.890554,-1.377797,-0.000145,-12.130643,,,,,,,,,,,,,,,,,,,2.921473,0.092181,-1.12811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,2.538889,0.177171,-0.108754,0.064062,-0.976053,2.920663,0.089917,-1.116611,0,3.003693,0.089973,-0.998243,0.800248,2.836012,0.115444,-1.108081,0.778648,2.929066,0.084405,-1.125858,0.827367,2.913883,0.069847,-1.234262,0.751421,3.003693,0.089973,-0.998242,2.836012,0.115444,-1.108081,2.929066,0.084405,-1.125858,2.913883,0.069847,-1.234262,-1.186362,0.001862,-11.890829,-1.371672,0.009388,-12.133507,,,,,,,,,,,,,,,,,,,2.921498,0.092092,-1.128151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2.541667,0.178994,-0.107873,0.064946,-0.97576,2.92045,0.08993,-1.116657,0,3.003274,0.090369,-0.998145,0.800248,2.835812,0.11558,-1.108375,0.778648,2.928863,0.084372,-1.125867,0.827367,2.913853,0.0694,-1.234239,0.751421,3.003274,0.090369,-0.998145,2.835812,0.11558,-1.108375,2.928863,0.084372,-1.125867,2.913853,0.0694,-1.234239,-1.185972,0.001844,-11.890516,-1.377136,0.00295,-12.133322,,,,,,,,,,,,,,,,,,,2.921467,0.092129,-1.128111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,2.544444,0.178235,-0.108735,0.065746,-0.975749,2.920536,0.089636,-1.116672,0,3.003515,0.089738,-0.998268,0.800248,2.835961,0.115446,-1.108244,0.778648,2.928926,0.084074,-1.125901,0.827367,2.913744,0.069286,-1.234275,0.751421,3.003515,0.089738,-0.998268,2.835961,0.115446,-1.108244,2.928926,0.084074,-1.125901,2.913744,0.069286,-1.234275,-1.185999,0.001772,-11.890486,-1.373325,0.00522,-12.132784,,,,-1.496338,0.009862,-11.886371,,,,,,,,,,,,,2.921457,0.092124,-1.128113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,2.547222,0.178654,-0.108963,0.06507,-0.975692,2.920649,0.08971,-1.116672,0,3.003716,0.09,-0.998331,0.800248,2.836046,0.115414,-1.108197,0.778648,2.929039,0.084153,-1.125904,0.827367,2.913795,0.069273,-1.234257,0.751421,3.003716,0.09,-0.998331,2.836046,0.115414,-1.108197,2.929039,0.084153,-1.125904,2.913795,0.069273,-1.234257,-1.185976,0.001774,-11.890493,-1.377771,-0.000274,-12.130587,,,,,,,,,,,,,,,,,,,2.921473,0.09207,-1.128096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,2.55,0.177952,-0.108705,0.064769,-0.97587,2.920601,0.089534,-1.116705,0,3.003606,0.089696,-0.998319,0.800248,2.835979,0.115179,-1.108237,0.778648,2.928998,0.083995,-1.12594,0.827367,2.91382,0.069266,-1.234322,0.751421,3.003606,0.089696,-0.998319,2.835979,0.115179,-1.108237,2.928998,0.083995,-1.12594,2.91382,0.069266,-1.234322,-1.185942,0.001745,-11.890538,-1.373387,0.005158,-12.132762,,,,,,,,,,,,,,,,,,,2.92155,0.092121,-1.128133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,2.552778,0.181468,-0.108529,0.06637,-0.975134,2.920292,0.089793,-1.116552,0,3.003263,0.090644,-0.998145,0.800248,2.83573,0.115703,-1.108302,0.778648,2.928679,0.084165,-1.125743,0.827367,2.913496,0.068661,-1.234016,0.751421,3.003263,0.090644,-0.998145,2.83573,0.115703,-1.108302,2.928679,0.084165,-1.125743,2.913496,0.068661,-1.234016,-1.186301,0.001849,-11.890814,-1.377162,0.003001,-12.133318,,,,,,,,,,,,,,,,,,,2.921451,0.092193,-1.128114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,2.555556,0.181996,-0.108793,0.066263,-0.975013,2.920277,0.089711,-1.116607,0,3.003325,0.0907,-0.998256,0.800248,2.835715,0.115611,-1.108329,0.778648,2.928659,0.084075,-1.125798,0.827367,2.91341,0.068457,-1.234046,0.751421,3.003325,0.0907,-0.998256,2.835715,0.115611,-1.108329,2.928659,0.084075,-1.125798,2.91341,0.068457,-1.234046,-1.186334,0.001831,-11.890812,-1.373422,0.005162,-12.13281,,,,-1.496387,0.009849,-11.886406,,,,,,,,,,,,,2.921516,0.092156,-1.128127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,2.558333,0.178505,-0.107559,0.063957,-0.975949,2.920462,0.090018,-1.116581,0,3.003242,0.090477,-0.998039,0.800248,2.83577,0.115491,-1.1083,0.778648,2.928888,0.084487,-1.125795,0.827367,2.913947,0.069615,-1.234191,0.751421,3.003242,0.090477,-0.998039,2.83577,0.115491,-1.1083,2.928888,0.084487,-1.125795,2.913947,0.069615,-1.234191,-1.186036,0.001886,-11.890516,-1.373432,0.005129,-12.132741,,,,,,,,,,,,,,,,,,,2.921502,0.092123,-1.128129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,2.561111,0.178553,-0.10761,0.064,-0.975932,2.920516,0.090113,-1.116516,0,3.003307,0.090576,-0.997982,0.800248,2.835827,0.115595,-1.108229,0.778648,2.928941,0.08458,-1.12573,0.827367,2.913988,0.069699,-1.234123,0.751421,3.003307,0.090576,-0.997982,2.835827,0.115595,-1.108229,2.928941,0.08458,-1.12573,2.913988,0.069699,-1.234123,-1.186355,0.001916,-11.89081,-1.373426,0.005177,-12.132777,,,,-1.49644,0.009858,-11.886326,,,,,,,,,,,,,2.921516,0.092241,-1.128123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,2.563889,0.17847,-0.10738,0.063409,-0.976011,2.920493,0.090082,-1.116519,0,3.003252,0.090613,-0.997963,0.800248,2.835771,0.115458,-1.108247,0.778648,2.928928,0.084563,-1.125733,0.827367,2.914022,0.069694,-1.234133,0.751421,3.003252,0.090613,-0.997963,2.835771,0.115458,-1.108247,2.928928,0.084563,-1.125733,2.914022,0.069694,-1.234133,-1.186359,0.001806,-11.890814,-1.377143,0.003043,-12.133426,,,,,,,,,,,,,,,,,,,2.921486,0.092167,-1.128106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,2.566667,0.178387,-0.107151,0.062818,-0.97609,2.920471,0.090051,-1.116522,0,3.003198,0.09065,-0.997943,0.800248,2.835716,0.115321,-1.108265,0.778648,2.928915,0.084545,-1.125735,0.827367,2.914055,0.069689,-1.234144,0.751421,3.003198,0.09065,-0.997943,2.835716,0.115321,-1.108265,2.928915,0.084545,-1.125735,2.914055,0.069689,-1.234144,-1.186385,0.001919,-11.89081,-1.37344,0.005231,-12.132735,,,,-1.496441,0.00987,-11.886346,,,,,,,,,,,,,2.921459,0.092233,-1.12805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,2.569444,0.176908,-0.108627,0.064333,-0.976097,2.920666,0.089866,-1.116574,0,3.003649,0.089824,-0.998174,0.800248,2.836026,0.115434,-1.108065,0.778648,2.929069,0.084353,-1.125821,0.827367,2.913921,0.069852,-1.234238,0.751421,3.003649,0.089824,-0.998174,2.836026,0.115434,-1.108065,2.929069,0.084353,-1.125821,2.913921,0.069852,-1.234238,-1.186368,0.001854,-11.890817,-1.377162,0.003188,-12.133432,,,,,,,,,,,,,,,,,,,2.921479,0.092237,-1.128117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,2.572222,0.178167,-0.107528,0.064722,-0.975964,2.920533,0.09023,-1.11647,0,3.003269,0.090502,-0.997897,0.800248,2.835878,0.115831,-1.108208,0.778648,2.928955,0.084691,-1.125684,0.827367,2.914031,0.069896,-1.234092,0.751421,3.003268,0.090502,-0.997897,2.835878,0.115831,-1.108208,2.928955,0.084691,-1.125684,2.914031,0.069896,-1.234092,-1.186019,0.001885,-11.890511,-1.373422,0.005128,-12.132806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,2.575,0.180224,-0.109929,0.066542,-0.975196,2.920449,0.089467,-1.116662,0,3.003715,0.089919,-0.998461,0.800248,2.835936,0.115449,-1.108134,0.778648,2.928807,0.083854,-1.125888,0.827367,2.913338,0.068647,-1.234163,0.751421,3.003715,0.089919,-0.998461,2.835936,0.115449,-1.108134,2.928807,0.083854,-1.125888,2.913338,0.068647,-1.234163,-1.186064,0.001727,-11.890546,-1.377809,-0.000119,-12.130612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,2.577778,0.180501,-0.108137,0.065972,-0.975384,2.920323,0.089802,-1.116551,0,3.003198,0.090476,-0.998076,0.800248,2.835735,0.115633,-1.108317,0.778648,2.928721,0.084199,-1.125747,0.827367,2.913637,0.0689,-1.234063,0.751421,3.003198,0.090476,-0.998076,2.835735,0.115633,-1.108317,2.928721,0.084199,-1.125747,2.913637,0.0689,-1.234063,-1.18639,0.001936,-11.890761,-1.373413,0.005219,-12.132799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,2.580556,0.177939,-0.107479,0.062756,-0.976139,2.92054,0.090033,-1.116601,0,3.003338,0.090513,-0.998071,0.800248,2.835792,0.115302,-1.10827,0.778648,2.928978,0.084535,-1.125824,0.827367,2.914052,0.069783,-1.234238,0.751421,3.003338,0.090513,-0.998071,2.835792,0.115302,-1.10827,2.928978,0.084535,-1.125824,2.914052,0.069783,-1.234238,-1.186053,0.001856,-11.890546,-1.377833,-0.000187,-12.130571,,,,-1.496414,0.009978,-11.886322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,2.583333,0.17714,-0.10866,0.063567,-0.976101,2.920649,0.089729,-1.116607,0,3.003675,0.089847,-0.998237,0.800248,2.835972,0.11517,-1.108075,0.778648,2.929057,0.084226,-1.125855,0.827367,2.913891,0.069672,-1.234263,0.751421,3.003675,0.089847,-0.998237,2.835972,0.11517,-1.108075,2.929057,0.084226,-1.125855,2.913891,0.069672,-1.234263,-1.186054,0.001736,-11.890507,-1.37341,0.0052,-12.132757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,2.586111,0.177146,-0.107073,0.062758,-0.976328,2.920512,0.090097,-1.116578,0,3.003199,0.090391,-0.997971,0.800248,2.835756,0.115354,-1.108286,0.778648,2.928958,0.084614,-1.125802,0.827367,2.914134,0.070031,-1.234253,0.751421,3.003199,0.090391,-0.997971,2.835756,0.115354,-1.108286,2.928958,0.084614,-1.125802,2.914134,0.070031,-1.234253,-1.186015,0.001676,-11.890529,-1.373407,0.00518,-12.132775,,,,-1.496399,0.009864,-11.886359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,2.588889,0.178117,-0.107549,0.063152,-0.976073,2.920459,0.090017,-1.116591,0,3.003261,0.090486,-0.998065,0.800248,2.835731,0.115355,-1.108269,0.778648,2.928893,0.084508,-1.125812,0.827367,2.913952,0.069719,-1.234219,0.751421,3.003261,0.090486,-0.998065,2.835731,0.115355,-1.108269,2.928893,0.084508,-1.125812,2.913952,0.069719,-1.234219,-1.186024,0.001679,-11.890545,-1.377159,0.003005,-12.133334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,2.591667,0.17763,-0.107235,0.063576,-0.976169,2.920449,0.090001,-1.116592,0,3.003151,0.090302,-0.997995,0.800248,2.835734,0.115401,-1.10832,0.778648,2.928886,0.084494,-1.125811,0.827367,2.914025,0.069809,-1.234243,0.751421,3.003151,0.090302,-0.997995,2.835734,0.115401,-1.10832,2.928886,0.084494,-1.125811,2.914025,0.069809,-1.234243,-1.185968,0.001671,-11.890557,-1.373433,0.003361,-12.132597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,2.594444,0.18128,-0.108451,0.065973,-0.975204,2.920242,0.089707,-1.116563,0,3.003206,0.090567,-0.998152,0.800248,2.835659,0.115548,-1.108305,0.778648,2.928633,0.08409,-1.125757,0.827367,2.913469,0.068624,-1.234038,0.751421,3.003206,0.090567,-0.998152,2.835659,0.115548,-1.108305,2.928633,0.08409,-1.125757,2.913469,0.068624,-1.234038,-1.186003,0.001768,-11.890534,-1.373402,0.005119,-12.132735,,,,-1.496401,0.009741,-11.886409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,2.597222,0.176776,-0.108636,0.064052,-0.976138,2.920604,0.089742,-1.116613,0,3.003598,0.089704,-0.99822,0.800248,2.835951,0.115263,-1.108088,0.778648,2.929009,0.084237,-1.125862,0.827367,2.913859,0.069764,-1.234282,0.751421,3.003598,0.089704,-0.99822,2.835951,0.115263,-1.108088,2.929009,0.084237,-1.125862,2.913859,0.069764,-1.234282,-1.186678,0.001923,-11.891095,-1.377815,-0.000261,-12.130636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,2.6,0.175239,-0.106983,0.059966,-0.976857,2.920874,0.08964,-1.116751,0,3.003615,0.089825,-0.998181,0.800248,2.835994,0.114423,-1.108308,0.778648,2.929344,0.084241,-1.126003,0.827367,2.914544,0.070071,-1.234512,0.751421,3.003615,0.089825,-0.998181,2.835994,0.114423,-1.108308,2.929344,0.084241,-1.126003,2.914544,0.070071,-1.234512,-1.186028,0.001697,-11.890515,-1.373458,0.003453,-12.132704,,,,,,,,,,,,,,,,,,,2.921533,0.092266,-1.128143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,2.602778,0.177938,-0.108865,0.064094,-0.975899,2.920671,0.089677,-1.116665,0,3.00374,0.08992,-0.998324,0.800248,2.836021,0.115214,-1.108145,0.778648,2.92907,0.084151,-1.125906,0.827367,2.913851,0.069425,-1.234283,0.751421,3.00374,0.08992,-0.998324,2.836021,0.115214,-1.108145,2.92907,0.084151,-1.125906,2.913851,0.069425,-1.234283,-1.186061,0.001697,-11.890555,-1.377111,0.002982,-12.133315,,,,,,,,,,,,,,,,,,,2.921519,0.092142,-1.128041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,2.605556,0.179616,-0.107499,0.063433,-0.975786,2.920447,0.08989,-1.116587,0,3.003255,0.090705,-0.998067,0.800248,2.835725,0.115274,-1.108339,0.778648,2.928879,0.084351,-1.125792,0.827367,2.913929,0.06923,-1.234152,0.751421,3.003255,0.090705,-0.998067,2.835725,0.115274,-1.108339,2.928879,0.084351,-1.125792,2.913929,0.06923,-1.234152,-1.186371,0.001843,-11.890835,-1.373452,0.005225,-12.132771,,,,,,,,,,,,,,,,,,,2.921479,0.092245,-1.128072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,2.608333,0.179336,-0.107482,0.064249,-0.975786,2.920492,0.089963,-1.116623,0,3.003259,0.090599,-0.998072,0.800248,2.835809,0.115484,-1.108395,0.778648,2.928918,0.084413,-1.125826,0.827367,2.913983,0.069357,-1.234197,0.751421,3.003259,0.090599,-0.998072,2.835809,0.115484,-1.108395,2.928918,0.084413,-1.125826,2.913983,0.069357,-1.234197,-1.18607,0.001764,-11.890512,-1.377172,0.003079,-12.133368,,,,,,,,,,,,,,,,,,,2.921496,0.092244,-1.128132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,2.611111,0.176489,-0.10658,0.061536,-0.976579,2.920643,0.090172,-1.116589,0,3.00325,0.090482,-0.997926,0.800248,2.83582,0.115208,-1.108314,0.778648,2.929109,0.084724,-1.125816,0.827367,2.914392,0.070276,-1.234299,0.751421,3.00325,0.090482,-0.997926,2.83582,0.115208,-1.108314,2.929109,0.084724,-1.125816,2.914392,0.070276,-1.234299,-1.186364,0.001909,-11.890832,-1.373473,0.005197,-12.132778,,,,,,,,,,,,,,,,,,,2.921501,0.092096,-1.128116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,2.613889,0.179455,-0.10754,0.064051,-0.975771,2.920529,0.089995,-1.116617,0,3.00332,0.090685,-0.998084,0.800248,2.835838,0.115484,-1.108378,0.778648,2.928955,0.084446,-1.125821,0.827367,2.914004,0.069364,-1.234186,0.751421,3.00332,0.090685,-0.998084,2.835838,0.115484,-1.108378,2.928955,0.084446,-1.125821,2.914004,0.069364,-1.234186,-1.186387,0.00182,-11.890829,-1.373406,0.005206,-12.132771,,,,-1.496404,0.009812,-11.886353,,,,,,,,,,,,,2.921471,0.092259,-1.128096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,2.616667,0.178797,-0.109384,0.064799,-0.975637,2.920582,0.089612,-1.116746,0,3.003761,0.089957,-0.998484,0.800248,2.835977,0.115283,-1.108196,0.778648,2.928965,0.084057,-1.125985,0.827367,2.913625,0.069151,-1.23432,0.751421,3.003761,0.089957,-0.998484,2.835977,0.115283,-1.108196,2.928965,0.084057,-1.125985,2.913625,0.069151,-1.23432,-1.186386,0.001903,-11.890832,-1.373422,0.005178,-12.132811,,,,,,,,,,,,,,,,,,,2.921491,0.092202,-1.128121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,2.619444,0.175629,-0.106658,0.061898,-0.976702,2.920626,0.090241,-1.116669,0,3.003221,0.09028,-0.997997,0.800248,2.835825,0.11534,-1.108362,0.778648,2.929088,0.0848,-1.125904,0.827367,2.914371,0.070545,-1.234413,0.751421,3.003221,0.09028,-0.997997,2.835825,0.11534,-1.108362,2.929088,0.0848,-1.125904,2.914371,0.070545,-1.234413,-1.186342,0.00185,-11.89082,-1.377153,0.003065,-12.133416,,,,,,,,,,,,,,,,,,,2.921417,0.09215,-1.128117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,2.622222,0.176143,-0.106798,0.061682,-0.976608,2.920629,0.090083,-1.116624,0,3.003275,0.090276,-0.997988,0.800248,2.835819,0.11515,-1.108304,0.778648,2.929089,0.084637,-1.125857,0.827367,2.914331,0.07027,-1.234346,0.751421,3.003275,0.090276,-0.997988,2.835819,0.11515,-1.108304,2.929089,0.084637,-1.125857,2.914331,0.07027,-1.234346,-1.186036,0.001884,-11.890504,-1.37339,0.005195,-12.132759,,,,,,,,,,,,,,,,,,,2.921452,0.092147,-1.128141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
