Format Version,1.22,Take Name,day 2 back right triangle,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-07-20 09.10.08.679 AM,Total Frames in Take,1339,Total Exported Frames,1339,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
27,0.075000,-0.000545,0.107009,-0.124853,-0.986388,2.483823,0.168000,0.859743,0.000000,2.472085,0.163557,0.869922,0.919188,2.429984,0.158621,0.724222,0.906503,2.568158,0.182128,0.867850,0.946159,2.465065,0.167696,0.976979,0.863961,2.472085,0.163557,0.869922,2.429984,0.158621,0.724222,2.568158,0.182128,0.867850,2.465065,0.167696,0.976979,-3.105315,1.293239,-4.832346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.077778,-0.001322,0.106362,-0.124535,-0.986497,2.483708,0.168112,0.859772,0.000000,2.471983,0.163659,0.869962,0.945025,2.429662,0.158954,0.724318,0.964222,2.568061,0.182187,0.867773,0.925043,2.465125,0.167648,0.977035,0.889296,2.471983,0.163659,0.869962,2.429662,0.158954,0.724318,2.568061,0.182187,0.867773,2.465125,0.167648,0.977035,-3.105321,1.293303,-4.832336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.080556,-0.001149,0.105985,-0.125728,-0.986387,2.483562,0.168133,0.859665,0.000000,2.471854,0.163659,0.869865,0.889145,2.429447,0.158755,0.724253,0.854938,2.567888,0.182411,0.867599,0.967764,2.465059,0.167706,0.976940,0.824412,2.471854,0.163659,0.869865,2.429447,0.158755,0.724253,2.567888,0.182411,0.867599,2.465059,0.167706,0.976940,-3.105341,1.293264,-4.832299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.083333,-0.004100,0.106771,-0.125923,-0.986269,2.483801,0.167797,0.859779,0.000000,2.472089,0.163250,0.869943,0.889145,2.429808,0.159172,0.724269,0.854938,2.568105,0.182114,0.867870,0.967764,2.465201,0.166650,0.977035,0.824412,2.472089,0.163250,0.869943,2.429808,0.159172,0.724269,2.568105,0.182114,0.867870,2.465201,0.166650,0.977035,-3.105378,1.293402,-4.832250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.086111,-0.003687,0.106424,-0.127280,-0.986134,2.483751,0.167704,0.859790,0.000000,2.472057,0.163139,0.869966,0.901994,2.429708,0.158777,0.724319,0.866201,2.568022,0.182253,0.867818,0.953092,2.465218,0.166648,0.977057,0.826620,2.472057,0.163139,0.869966,2.429708,0.158777,0.724319,2.568022,0.182253,0.867818,2.465218,0.166648,0.977057,-3.105310,1.293511,-4.832195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.088889,-0.000973,0.105775,-0.125584,-0.986428,2.483658,0.167980,0.859768,0.000000,2.471952,0.163514,0.869975,0.901994,2.429488,0.158570,0.724381,0.866201,2.567991,0.182233,0.867665,0.953092,2.465199,0.167603,0.977051,0.826620,2.471952,0.163514,0.869975,2.429488,0.158570,0.724381,2.567991,0.182233,0.867665,2.465199,0.167603,0.977051,-3.105396,1.293495,-4.832264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.091667,-0.001811,0.105168,-0.125807,-0.986463,2.483518,0.168049,0.859748,0.000000,2.471830,0.163561,0.869965,0.919165,2.429163,0.158802,0.724424,0.906364,2.567854,0.182342,0.867547,0.945227,2.465226,0.167490,0.977056,0.855281,2.471830,0.163561,0.869965,2.429163,0.158802,0.724424,2.567854,0.182342,0.867547,2.465226,0.167490,0.977056,-3.105364,1.293570,-4.832205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.094444,-0.002401,0.105298,-0.126391,-0.986373,2.483727,0.167943,0.859673,0.000000,2.472044,0.163430,0.869884,0.893347,2.429401,0.158772,0.724332,0.870586,2.568044,0.182338,0.867498,0.914487,2.465421,0.167235,0.976978,0.884642,2.472044,0.163430,0.869884,2.429401,0.158772,0.724332,2.568044,0.182338,0.867498,2.465421,0.167235,0.976978,-3.105306,1.293724,-4.832209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.097222,-0.000772,0.105494,-0.125522,-0.986466,2.483664,0.168144,0.859641,0.000000,2.471963,0.163685,0.869856,0.893347,2.429424,0.158681,0.724286,0.870586,2.568004,0.182386,0.867489,0.914487,2.465266,0.167823,0.976934,0.884642,2.471963,0.163685,0.869856,2.429424,0.158681,0.724286,2.568004,0.182386,0.867489,2.465266,0.167823,0.976934,-3.105334,1.293735,-4.832186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.100000,-0.003964,0.107044,-0.125865,-0.986247,2.483814,0.167830,0.859749,0.000000,2.472096,0.163287,0.869907,0.945347,2.429898,0.159187,0.724209,0.965371,2.568115,0.182137,0.867885,0.927951,2.465146,0.166707,0.976994,0.891427,2.472096,0.163287,0.869907,2.429898,0.159187,0.724209,2.568115,0.182137,0.867885,2.465146,0.166707,0.976994,-3.105368,1.293885,-4.832170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.102778,-0.003617,0.107084,-0.126781,-0.986127,2.483666,0.167850,0.859646,0.000000,2.471954,0.163296,0.869806,0.936887,2.429792,0.158995,0.724104,0.919666,2.567941,0.182313,0.867787,0.948658,2.464977,0.166797,0.976889,0.909203,2.471954,0.163296,0.869806,2.429792,0.158995,0.724104,2.567941,0.182313,0.867787,2.464977,0.166797,0.976889,-3.105349,1.293910,-4.832123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.105556,-0.003259,0.106641,-0.126640,-0.986194,2.483871,0.167780,0.859728,0.000000,2.472166,0.163237,0.869901,0.936887,2.429886,0.158838,0.724236,0.919666,2.568158,0.182218,0.867790,0.948658,2.465275,0.166825,0.976986,0.909203,2.472166,0.163237,0.869901,2.429886,0.158838,0.724236,2.568158,0.182218,0.867790,2.465275,0.166825,0.976986,-3.105335,1.294099,-4.832095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.108333,-0.001456,0.105777,-0.126403,-0.986322,2.483671,0.168078,0.859745,0.000000,2.471975,0.163584,0.869950,0.926632,2.429505,0.158678,0.724356,0.957951,2.567981,0.182472,0.867646,0.917732,2.465224,0.167577,0.977030,0.909112,2.471975,0.163584,0.869950,2.429505,0.158678,0.724356,2.567981,0.182472,0.867646,2.465224,0.167577,0.977030,-3.105409,1.294121,-4.832038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.111111,-0.002602,0.105446,-0.126148,-0.986388,2.483867,0.167867,0.859748,0.000000,2.472179,0.163354,0.869954,0.926632,2.429569,0.158785,0.724390,0.957951,2.568187,0.182221,0.867600,0.917732,2.465532,0.167110,0.977049,0.909112,2.472179,0.163354,0.869954,2.429569,0.158785,0.724390,2.568187,0.182221,0.867600,2.465532,0.167110,0.977049,-3.105349,1.294110,-4.832029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.113889,-0.002133,0.106258,-0.125474,-0.986388,2.483938,0.167866,0.859728,0.000000,2.472227,0.163375,0.869916,0.913490,2.429860,0.158783,0.724282,0.901927,2.568266,0.182103,0.867717,0.971238,2.465401,0.167202,0.976997,0.844161,2.472227,0.163375,0.869916,2.429860,0.158783,0.724282,2.568266,0.182103,0.867717,2.465401,0.167202,0.976997,-3.105380,1.294216,-4.831998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.116667,-0.000472,0.106667,-0.124961,-0.986411,2.483808,0.167946,0.859790,0.000000,2.472077,0.163502,0.869977,0.942950,2.429881,0.158522,0.724306,0.962939,2.568145,0.182092,0.867837,0.921231,2.465127,0.167668,0.977038,0.914542,2.472077,0.163502,0.869977,2.429881,0.158522,0.724306,2.568145,0.182092,0.867837,2.465127,0.167668,0.977038,-3.105410,1.294308,-4.831936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.119444,-0.003690,0.105765,-0.127630,-0.986160,2.483614,0.167806,0.859701,0.000000,2.471937,0.163236,0.869893,0.942950,2.429401,0.158809,0.724303,0.962939,2.567885,0.182415,0.867615,0.921231,2.465234,0.166765,0.976992,0.914542,2.471937,0.163236,0.869893,2.429401,0.158809,0.724303,2.567885,0.182415,0.867615,2.465234,0.166765,0.976992,-3.105410,1.294348,-4.831912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.122222,-0.000735,0.106482,-0.125401,-0.986375,2.483692,0.168025,0.859728,0.000000,2.471970,0.163566,0.869919,0.901438,2.429717,0.158602,0.724264,0.860879,2.568019,0.182246,0.867746,0.948978,2.465061,0.167685,0.976984,0.829441,2.471970,0.163566,0.869919,2.429717,0.158602,0.724264,2.568019,0.182246,0.867746,2.465061,0.167685,0.976984,-3.105416,1.294422,-4.831864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.125000,-0.001948,0.105376,-0.125822,-0.986439,2.483469,0.168202,0.859709,0.000000,2.471777,0.163710,0.869920,0.941244,2.429165,0.158995,0.724361,0.963514,2.567801,0.182498,0.867545,0.922406,2.465132,0.167604,0.977010,0.889135,2.471777,0.163710,0.869920,2.429165,0.158995,0.724361,2.567801,0.182498,0.867545,2.465132,0.167604,0.977010,-3.105404,1.294569,-4.831808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.127778,-0.003761,0.105598,-0.128386,-0.986079,2.483578,0.167722,0.859765,0.000000,2.471910,0.163134,0.869961,0.941244,2.429334,0.158633,0.724385,0.963514,2.567829,0.182460,0.867651,0.922406,2.465237,0.166660,0.977062,0.889135,2.471910,0.163134,0.869961,2.429334,0.158633,0.724385,2.567829,0.182460,0.867651,2.465237,0.166660,0.977062,-3.105375,1.294589,-4.831764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.130556,-0.003884,0.106631,-0.127504,-0.986082,2.483692,0.167724,0.859724,0.000000,2.471996,0.163150,0.869893,0.946916,2.429703,0.158823,0.724230,0.942569,2.567952,0.182312,0.867788,0.957118,2.465115,0.166613,0.976983,0.918180,2.471996,0.163150,0.869893,2.429703,0.158823,0.724230,2.567952,0.182312,0.867788,2.465115,0.166613,0.976983,-3.105379,1.294674,-4.831735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.133333,-0.001291,0.105830,-0.125609,-0.986418,2.483598,0.168058,0.859705,0.000000,2.471893,0.163584,0.869908,0.946916,2.429434,0.158727,0.724310,0.942569,2.567930,0.182316,0.867614,0.957118,2.465136,0.167604,0.976987,0.918180,2.471893,0.163584,0.869908,2.429434,0.158727,0.724310,2.567930,0.182316,0.867614,2.465136,0.167604,0.976987,-3.105396,1.294742,-4.831818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.136111,-0.003392,0.106277,-0.127364,-0.986140,2.483760,0.167701,0.859783,0.000000,2.472069,0.163141,0.869964,0.943792,2.429688,0.158681,0.724330,0.945970,2.568031,0.182263,0.867783,0.928564,2.465252,0.166717,0.977054,0.951060,2.472069,0.163141,0.869964,2.429688,0.158681,0.724330,2.568031,0.182263,0.867783,2.465252,0.166717,0.977054,-3.105330,1.294841,-4.831666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.138889,-0.003462,0.106344,-0.126998,-0.986180,2.483677,0.167827,0.859684,0.000000,2.471981,0.163273,0.869863,0.902987,2.429613,0.158877,0.724223,0.863249,2.567958,0.182327,0.867696,0.951132,2.465156,0.166829,0.976953,0.828839,2.471981,0.163273,0.869863,2.429613,0.158877,0.724223,2.567958,0.182327,0.867696,2.465156,0.166829,0.976953,-3.105445,1.294916,-4.831711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.141667,-0.001213,0.105940,-0.125643,-0.986402,2.483561,0.168079,0.859720,0.000000,2.471854,0.163606,0.869922,0.902987,2.429430,0.158728,0.724313,0.863249,2.567890,0.182343,0.867648,0.951132,2.465071,0.167640,0.976998,0.828839,2.471854,0.163606,0.869922,2.429430,0.158728,0.724314,2.567890,0.182343,0.867648,2.465071,0.167640,0.976998,-3.105437,1.294962,-4.831699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.144444,-0.003428,0.106798,-0.127219,-0.986102,2.483768,0.167734,0.859752,0.000000,2.472065,0.163175,0.869920,0.954164,2.429833,0.158761,0.724242,0.960949,2.568034,0.182271,0.867842,0.941722,2.465139,0.166728,0.977005,0.940247,2.472065,0.163175,0.869920,2.429833,0.158761,0.724242,2.568034,0.182271,0.867842,2.465139,0.166728,0.977005,-3.105823,1.295297,-4.831639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.147222,-0.000985,0.106601,-0.125078,-0.986403,2.483771,0.168027,0.859833,0.000000,2.472045,0.163570,0.870019,0.954164,2.429813,0.158717,0.724354,0.960949,2.568105,0.182194,0.867873,0.941722,2.465121,0.167629,0.977085,0.940247,2.472045,0.163570,0.870019,2.429813,0.158717,0.724354,2.568105,0.182194,0.867873,2.465121,0.167629,0.977085,-3.105508,1.295047,-4.831587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.150000,-0.003187,0.107016,-0.126907,-0.986120,2.483868,0.167628,0.859819,0.000000,2.472157,0.163081,0.869984,0.944181,2.429993,0.158644,0.724286,0.964547,2.568141,0.182112,0.867945,0.925810,2.465182,0.166676,0.977063,0.890406,2.472157,0.163081,0.869984,2.429993,0.158644,0.724286,2.568141,0.182112,0.867945,2.465182,0.166676,0.977063,-3.105939,1.295266,-4.831558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.152778,-0.003299,0.106831,-0.126983,-0.986130,2.483876,0.167690,0.859783,0.000000,2.472170,0.163139,0.869951,0.939533,2.429948,0.158718,0.724269,0.923945,2.568149,0.182187,0.867878,0.948944,2.465236,0.166717,0.977034,0.913794,2.472170,0.163139,0.869951,2.429948,0.158718,0.724269,2.568149,0.182187,0.867878,2.465236,0.166717,0.977034,-3.105859,1.295520,-4.831517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.155556,-0.001147,0.106782,-0.125008,-0.986392,2.483810,0.168017,0.859730,0.000000,2.472080,0.163557,0.869911,0.939533,2.429895,0.158764,0.724231,0.923945,2.568144,0.182173,0.867802,0.948944,2.465123,0.167576,0.976976,0.913794,2.472080,0.163557,0.869911,2.429895,0.158764,0.724231,2.568144,0.182173,0.867802,2.465123,0.167576,0.976976,-3.105874,1.295473,-4.831519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.158333,-0.003343,0.106521,-0.127112,-0.986147,2.483758,0.167731,0.859720,0.000000,2.472059,0.163177,0.869896,0.943436,2.429748,0.158741,0.724241,0.939220,2.568033,0.182250,0.867762,0.954810,2.465192,0.166755,0.976983,0.910918,2.472059,0.163177,0.869896,2.429748,0.158741,0.724241,2.568033,0.182250,0.867762,2.465192,0.166755,0.976983,-3.105639,1.295771,-4.831196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.161111,-0.001883,0.105263,-0.125559,-0.986484,2.483671,0.168011,0.859818,0.000000,2.471980,0.163527,0.870032,0.957565,2.429333,0.158820,0.724483,0.971261,2.568013,0.182262,0.867634,0.928564,2.465360,0.167435,0.977123,0.899103,2.471980,0.163527,0.870032,2.429333,0.158820,0.724483,2.568013,0.182262,0.867634,2.465360,0.167435,0.977123,-3.105670,1.295822,-4.831172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.163889,-0.000687,0.107013,-0.124749,-0.986400,2.483817,0.167983,0.859738,0.000000,2.472079,0.163538,0.869916,0.957565,2.429973,0.158655,0.724216,0.971261,2.568155,0.182094,0.867847,0.928564,2.465063,0.167647,0.976974,0.899103,2.472079,0.163538,0.869916,2.429973,0.158655,0.724216,2.568155,0.182094,0.867847,2.465063,0.167647,0.976974,-3.105640,1.295866,-4.831110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.166667,-0.000956,0.106808,-0.125071,-0.986381,2.483846,0.167956,0.859761,0.000000,2.472115,0.163499,0.869942,0.947206,2.429945,0.158645,0.724260,0.941251,2.568177,0.182122,0.867836,0.916210,2.465146,0.167558,0.977006,0.882650,2.472115,0.163499,0.869942,2.429945,0.158645,0.724260,2.568177,0.182122,0.867836,2.465146,0.167558,0.977006,-3.105724,1.295933,-4.831067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.169444,-0.003968,0.106136,-0.130049,-0.985803,2.483941,0.167912,0.859706,0.000000,2.472279,0.163282,0.869889,0.947206,2.429874,0.158667,0.724267,0.941251,2.568133,0.182933,0.867686,0.916210,2.465478,0.166764,0.976983,0.882650,2.472279,0.163282,0.869889,2.429874,0.158667,0.724267,2.568133,0.182933,0.867686,2.465478,0.166764,0.976984,-3.105666,1.296186,-4.831072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.172222,-0.003845,0.106636,-0.128710,-0.985925,2.484043,0.167816,0.859704,0.000000,2.472358,0.163217,0.869874,0.943272,2.430084,0.158740,0.724210,0.946899,2.568268,0.182609,0.867769,0.928320,2.465461,0.166699,0.976963,0.953927,2.472358,0.163217,0.869874,2.430084,0.158740,0.724210,2.568268,0.182609,0.867769,2.465461,0.166699,0.976963,-3.105647,1.296119,-4.830962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.175000,-0.003989,0.107094,-0.129008,-0.985836,2.483939,0.167754,0.859866,0.000000,2.472248,0.163143,0.870025,0.954810,2.430106,0.158690,0.724321,0.961217,2.568147,0.182598,0.868011,0.942306,2.465255,0.166585,0.977108,0.939143,2.472248,0.163143,0.870025,2.430106,0.158690,0.724321,2.568147,0.182598,0.868011,2.465255,0.166585,0.977108,-3.105748,1.296241,-4.830875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.177778,-0.003570,0.106526,-0.128866,-0.985917,2.484089,0.167792,0.859718,0.000000,2.472407,0.163195,0.869893,0.954810,2.430114,0.158620,0.724237,0.961217,2.568311,0.182611,0.867762,0.942306,2.465525,0.166740,0.976980,0.939143,2.472407,0.163195,0.869893,2.430114,0.158620,0.724237,2.568311,0.182611,0.867762,2.465525,0.166740,0.976980,-3.105715,1.296270,-4.830873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.180556,-0.001499,0.106194,-0.127303,-0.986162,2.483964,0.168061,0.859738,0.000000,2.472267,0.163546,0.869933,0.950375,2.429930,0.158563,0.724303,0.958551,2.568240,0.182609,0.867711,0.921077,2.465419,0.167526,0.977007,0.887806,2.472267,0.163546,0.869933,2.429930,0.158563,0.724303,2.568240,0.182609,0.867711,2.465419,0.167526,0.977007,-3.105793,1.296355,-4.830840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.183333,-0.003972,0.106458,-0.130287,-0.985736,2.483984,0.167846,0.859768,0.000000,2.472317,0.163210,0.869943,0.937619,2.430010,0.158580,0.724293,0.919631,2.568164,0.182908,0.867804,0.947393,2.465446,0.166684,0.977033,0.910720,2.472317,0.163210,0.869943,2.430010,0.158580,0.724293,2.568164,0.182908,0.867804,2.465446,0.166684,0.977033,-3.105751,1.296472,-4.830816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.186111,-0.004513,0.105481,-0.129656,-0.985922,2.483890,0.167852,0.859727,0.000000,2.472239,0.163220,0.869923,0.937619,2.429619,0.158778,0.724358,0.919631,2.568104,0.182808,0.867599,0.947393,2.465597,0.166601,0.977030,0.910720,2.472239,0.163220,0.869923,2.429619,0.158778,0.724358,2.568104,0.182808,0.867599,2.465597,0.166601,0.977030,-3.105722,1.296571,-4.830771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.188889,-0.002482,0.105089,-0.127494,-0.986253,2.483692,0.168207,0.859608,0.000000,2.472023,0.163668,0.869824,0.869568,2.429332,0.158897,0.724291,0.845548,2.567979,0.182789,0.867398,0.921306,2.465434,0.167472,0.976921,0.848410,2.472023,0.163668,0.869824,2.429332,0.158897,0.724291,2.567979,0.182789,0.867398,2.465434,0.167472,0.976921,-3.105829,1.296569,-4.830695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.191667,-0.002450,0.106318,-0.124189,-0.986543,2.484175,0.167443,0.859689,0.000000,2.472452,0.162972,0.869873,0.869568,2.430074,0.158619,0.724235,0.845548,2.568538,0.181461,0.867691,0.921306,2.465636,0.166719,0.976958,0.848410,2.472452,0.162972,0.869873,2.430074,0.158619,0.724235,2.568538,0.181461,0.867691,2.465636,0.166719,0.976958,-3.105864,1.296651,-4.830642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.194444,-0.004401,0.106149,-0.130369,-0.985757,2.483945,0.167823,0.859707,0.000000,2.472287,0.163177,0.869887,0.938546,2.429875,0.158645,0.724264,0.921275,2.568127,0.182900,0.867692,0.948143,2.465492,0.166569,0.976984,0.911965,2.472287,0.163177,0.869887,2.429875,0.158645,0.724264,2.568127,0.182900,0.867692,2.465492,0.166569,0.976984,-3.105859,1.296702,-4.830539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.197222,-0.003862,0.106269,-0.129292,-0.985888,2.484001,0.167749,0.859745,0.000000,2.472329,0.163138,0.869925,0.935271,2.429956,0.158585,0.724291,0.909951,2.568214,0.182641,0.867747,0.946451,2.465505,0.166632,0.977017,0.903167,2.472329,0.163138,0.869925,2.429956,0.158585,0.724291,2.568214,0.182641,0.867747,2.465505,0.166632,0.977017,-3.106044,1.296798,-4.830409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.200000,-0.002058,0.105773,-0.127802,-0.986141,2.483902,0.168110,0.859639,0.000000,2.472220,0.163573,0.869841,0.935271,2.429748,0.158673,0.724247,0.909951,2.568170,0.182744,0.867543,0.946451,2.465471,0.167451,0.976925,0.903167,2.472220,0.163573,0.869841,2.429748,0.158673,0.724247,2.568170,0.182744,0.867543,2.465471,0.167451,0.976925,-3.106076,1.296858,-4.830384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.202778,-0.001079,0.106308,-0.125358,-0.986399,2.483703,0.168042,0.859740,0.000000,2.471985,0.163578,0.869933,0.904326,2.429669,0.158708,0.724293,0.866352,2.568034,0.182257,0.867730,0.952607,2.465123,0.167627,0.977003,0.829104,2.471985,0.163578,0.869933,2.429669,0.158708,0.724293,2.568034,0.182257,0.867730,2.465123,0.167627,0.977003,-3.106110,1.296909,-4.830321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.205556,-0.005504,0.105338,-0.126781,-0.986306,2.483413,0.168045,0.859766,0.000000,2.471743,0.163453,0.869957,0.953862,2.429006,0.159614,0.724409,0.958502,2.567714,0.182513,0.867620,0.953996,2.465189,0.166601,0.977077,0.927722,2.471743,0.163453,0.869957,2.429006,0.159614,0.724409,2.567714,0.182513,0.867620,2.465189,0.166601,0.977077,-3.106057,1.296952,-4.830218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.208333,-0.003326,0.106822,-0.126994,-0.986129,2.483650,0.167735,0.859716,0.000000,2.471944,0.163183,0.869884,0.953862,2.429719,0.158767,0.724203,0.958502,2.567923,0.182233,0.867810,0.953996,2.465013,0.166755,0.976967,0.927722,2.471944,0.163183,0.869884,2.429719,0.158767,0.724203,2.567923,0.182233,0.867810,2.465013,0.166755,0.976967,-3.106030,1.297041,-4.830188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
